run.thisRepN,run.thisTrialN,run.thisN,run.thisIndex,QA_block.thisRepN,QA_block.thisTrialN,QA_block.thisN,QA_block.thisIndex,QA_trial.thisRepN,QA_trial.thisTrialN,QA_trial.thisN,QA_trial.thisIndex,fade_in_text.text,fade_in_text.started,fade_in_text.stopped,RS_intro_title.started,RS_intro_title.stopped,RS_intro_text.text,RS_intro_text.started,RS_intro_text.stopped,RS_intro_audio.started,RS_intro_audio.stopped,RS_rec_text.text,RS_rec_text.started,RS_rec_text.stopped,Pause_cont.started,Pause_cont.stopped,QA_intro_title.started,QA_intro_title.stopped,QA_intro_text.text,QA_intro_text.started,QA_intro_text.stopped,QA_intro_audio.started,QA_intro_audio.stopped,QA_intro_cont.started,QA_intro_cont.stopped,QA_rec_text.text,QA_rec_text.started,QA_rec_text.stopped,QA_rec_beep_hint.started,QA_rec_beep_hint.stopped,QA_rec_question.sen_text,QA_rec_question.cen_text,QA_rec_question.started,QA_rec_question.stopped,QA_rec_beep_start.started,QA_rec_beep_start.stopped,QA_rec_beep_end.started,QA_rec_beep_end.stopped,QA_rec_break.started,QA_rec_break.stopped,filename,fade_out_text.text,fade_out_text.started,fade_out_text.stopped,participant,session,First language,German level,Full_screen,Instruction,Intro,Artifact,Cali_pre,Fade_in_out,Artifact_within,Resting_State,QA,Pause,Cali_post,End,Breakpoint_Cali_pre_trial,Breakpoint_Run,Breakpoint_RS_block,Breakpoint_QA_block,Breakpoint_QA_trial,Breakpoint_Cali_post_trial,date,expName,psychopyVersion,frameRate,
0,0,0,0,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1343.1273679733276,None,1343.0933131217957,1345.126780986786,"Deine Haare sind so kurz, warst du beim Friseur?",warst,1344.5100901842118,1347.626914024353,1348.0102720975876,None,1359.7109020471573,None,1361.1276469230652,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_013.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1364.1778728961945,None,1364.1444062948228,1366.1778738498688,Das Programm kannst Du kostenlos herunterladen.,herunterladen,1365.561181139946,None,1368.8613491773606,None,1380.7286580324173,None,1382.1454288959503,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_014.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1385.2133729457855,None,1385.19549844265,1387.212299823761,"Die Eisberge lösen sich auf, und der Wasserpegel steigt.",steigt,1386.5955990076066,None,1390.5624740839005,1391.5791149139404,1401.7964180231095,None,1403.2131559848785,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_015.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1406.28058385849,None,1406.246568107605,1408.2800159454346,"Lebensmittel sind die Dinge, die man essen kann.",essen,1407.6633470773697,None,1410.93018014431,None,1422.8641000509263,None,1424.2809748649597,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_016.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1427.3150119781494,None,1427.2809952735902,1429.3145008087158,Das Lagerfeuer hat zwei Stunden lang gebrannt.,gebrannt,1428.6643610715867,1431.4481518268585,1431.8312800645829,None,1443.8652292013169,None,1445.2820408344269,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_017.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1448.349366903305,None,1448.315406227112,1450.3488969802856,"Ich nehme nie Dinge, die anderen gehören.",gehören,1449.7321801900864,None,1452.6323531389237,None,1464.9329641580582,None,1466.3497250080109,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_018.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1469.3852088451385,None,1469.3665024995805,1471.3833248615265,Der ganze Kursus besichtigte die Ausstellung.,besichtigte,1470.766621184349,1473.616770029068,1474.000126194954,1475.0168390274048,1485.9674151659012,1486.98410987854,1487.3841309547424,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_019.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1490.4344079494476,None,1490.400935959816,1492.4344539642334,"Ich hoffe, dass ich und meine Tante gute Freunde für immer bleiben können.",hoffe,1491.784393143654,1495.8679690361023,1496.2515590906144,None,1507.0018161058426,None,1508.4186198711395,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_020.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1511.502718925476,None,1511.4686903715135,1513.5021448135376,Der Mond scheint hell.,scheint,1512.8521340608597,1514.2355329990387,1514.6522532224656,None,1528.052907061577,None,1529.469650030136,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_021.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1532.5380508899689,None,1532.5197725057603,1534.5365839004517,Ich entschuldige bitte meine Verspätung.,entschuldige,1533.919899058342,1536.2700159549713,1536.6533640146256,1537.6700789928436,1549.1207051992417,1550.1374168395996,1550.5374128818512,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_022.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1553.588241815567,None,1553.554178452492,1555.58767080307,"Ich sollte aufstehen, wenn morgens der Wecker geläutet.",geläutet,1554.9376312017441,1558.2214398384094,1558.6045001268387,None,1570.1384161233902,None,1571.5552299022675,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_023.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,Listen to the question and speak out your answer!,1574.6392810344696,None,1574.6052803754808,1576.638850927353,"Sie hat Jogurt, Milch, Banana, Brot etc. im Supermarkt eingekauft.",eingekauft,1575.9887221574784,1581.005628824234,1581.4223080396653,None,1591.1895151853562,1592.2062230110168,1592.6062378883362,None,./data/Subject_03/Session_02/Exp_data/2020_Jul_14_1120/rec_QA_run_00_block_001_trial_024.wav,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,1596.6564359664917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Please remain seated until further instruction via the earphone.,54.3774049282074,None,03,02,English,A1,True,False,True,False,False,True,True,True,True,True,True,True,No,No,No,No,No,No,2020_Jul_14_1120,nibs_stage_1,3.2.3,59.917173440073604,
,,,,,,,,,,,,Please remain seated until further instruction via the earphone.,1645.7256519794464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
